equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,vibration_level,dust_accumulation,humidity_level,usage_per_day,usage_vs_capacity,maintenance_frequency,maintenance_overdue,temperature_stress,environmental_stress,age_category,is_projector,is_air_conditioner,is_podium,failure_probability_clean,maintenance_urgency_clean,equipment_type_encoded,room_type_encoded,age_category_encoded
A1088,air_conditioner,SEMINAR388,seminar_room,2022-11-16,24,45,False,0.2,1.99,1149.03,168,4,27.47,1.5,0.4,31.08,2038.57,13.64,37.75,40.0,1.5936615811373092,0.08291666666666667,0.16,0,3.6099999999999994,0.18648000000000003,young,0,1,0,0.35620520794475846,medium,0,3,2
P1089,projector,SEMINAR656,seminar_room,2023-08-04,23,26,False,1.0,2.05,1132.4,160,3,28.01,0.8,0.8,48.05,312.12,27.68,30.97,80.0,1.6387843704775689,0.08541666666666665,0.125,0,20.039999999999996,0.30752,young,1,0,0,0.46051662714536234,high,2,3,2
P1090,projector,LECTURE145,lecture_hall,2019-09-18,49,39,False,0.2,1.52,1787.15,223,8,28.26,0.8,0.8,44.82,338.14,34.02,47.51,80.0,1.214921821889871,0.06333333333333334,0.16,1,16.56,0.28684800000000005,mature,1,0,0,0.5753569123984433,high,2,2,0
P1091,projector,LECTURE136,lecture_hall,2024-06-22,4,42,False,0.2,0.75,71.76,242,1,31.68,0.8,0.8,41.06,337.7,16.03,18.08,80.0,0.5930578512396695,0.03125,0.2,1,9.380000000000003,0.2627840000000001,new,1,0,0,0.40078732330301337,high,2,2,1
P1092,projector,SEMINAR369,seminar_room,2019-10-11,47,34,False,1.0,11.69,13184.94,164,7,29.89,0.8,0.8,63.18,407.15,54.05,73.38,80.0,9.344394046775337,0.4870833333333333,0.14583333333333334,0,33.29,0.4043520000000001,mature,1,0,0,0.6812650999669999,high,2,3,0
P1093,projector,LECTURE837,lecture_hall,2024-06-15,4,41,False,0.2,1.25,120.23,39,1,29.16,0.8,0.8,45.07,294.24,11.4,5.87,80.0,0.9936363636363637,0.052083333333333336,0.2,0,15.91,0.28844800000000004,new,1,0,0,0.20844895991793225,medium,2,2,1
P1094,projector,SEMINAR481,seminar_room,2022-01-22,28,19,False,0.1,0.93,625.81,84,4,28.39,0.8,0.8,42.71,351.36,16.41,22.84,80.0,0.7441260404280617,0.03875,0.13793103448275862,0,14.32,0.27334400000000003,young,1,0,0,0.3301044555742708,medium,2,3,2
A1095,air_conditioner,CLASSROOM370,classroom,2022-11-26,16,12,False,1.0,7.43,2854.01,60,2,27.11,1.5,0.4,43.49,2242.64,18.87,31.27,40.0,5.933492723492724,0.3095833333333333,0.11764705882352941,0,16.380000000000003,0.26094000000000006,young,0,1,0,0.32359753314475687,medium,0,0,2
A1096,air_conditioner,LECTURE792,lecture_hall,2019-05-02,58,6,False,1.0,8.17,11367.77,46,9,28.77,2.0,0.3,45.51,2294.67,36.98,138.9,30.0,6.529448592762781,0.34041666666666665,0.15254237288135594,0,16.74,0.27305999999999997,mature,0,1,0,0.5868050429106907,high,0,2,0
A1097,air_conditioner,CLASSROOM485,classroom,2023-12-19,8,33,False,1.0,5.1,979.89,205,1,26.9,0.8,0.8,39.7,2188.15,19.07,14.92,80.0,4.065933609958506,0.2125,0.1111111111111111,1,12.800000000000004,0.2540800000000001,new,0,1,0,0.4466448077932344,high,0,0,1
A1098,air_conditioner,SEMINAR201,seminar_room,2023-09-29,8,21,False,1.0,9.24,1774.63,179,1,26.63,0.8,0.8,42.91,2204.97,10.03,15.89,80.0,7.363609958506225,0.385,0.1111111111111111,0,16.279999999999998,0.27462400000000003,new,0,1,0,0.4848391264784596,high,0,3,1
A1099,air_conditioner,LECTURE688,lecture_hall,2023-02-10,26,14,False,1.0,5.97,3724.8,194,4,31.86,1.5,0.4,37.37,2302.83,18.51,54.29,40.0,4.769270166453265,0.24875,0.14814814814814814,1,5.509999999999998,0.22422,young,0,1,0,0.46309386756665094,high,0,2,2
P1100,podium,LECTURE734,lecture_hall,2025-01-17,6,29,False,1.0,8.17,1175.91,223,1,29.25,0.8,0.8,38.8,172.16,21.88,21.97,80.0,6.496740331491713,0.34041666666666665,0.14285714285714285,1,9.549999999999997,0.24832000000000004,new,0,0,1,0.3435481396552179,medium,1,2,1
P1101,podium,CLASSROOM413,classroom,2023-05-15,26,27,False,1.0,6.81,4248.84,127,4,29.16,0.8,0.8,41.08,155.93,24.88,35.86,80.0,5.440256081946223,0.28375,0.14814814814814814,0,11.919999999999998,0.26291200000000003,young,0,0,1,0.39195556353800465,medium,1,0,2
P1102,podium,LECTURE666,lecture_hall,2020-11-22,45,31,False,1.0,3.82,4126.87,119,7,28.6,0.8,0.8,28.96,175.35,27.34,42.44,80.0,3.054678016284234,0.15916666666666665,0.15217391304347827,0,0.35999999999999943,0.18534400000000006,mature,0,0,1,0.3708837936231476,medium,1,2,0
P1103,projector,CLASSROOM306,classroom,2024-01-09,7,32,False,1.0,6.63,1113.21,213,1,30.36,0.8,0.8,55.26,324.59,20.1,26.22,80.0,5.275876777251185,0.27625,0.125,1,24.9,0.35366400000000003,new,1,0,0,0.45655257597712373,high,2,0,1
P1104,projector,SEMINAR707,seminar_room,2020-12-01,36,46,False,0.2,0.46,396.39,228,6,31.24,1.5,0.4,47.32,343.4,22.76,61.95,40.0,0.3666882516188714,0.01916666666666667,0.16216216216216217,1,16.080000000000002,0.28392,young,1,0,0,0.49584444555098667,high,2,3,2
A1105,air_conditioner,SEMINAR966,seminar_room,2021-03-08,36,8,False,1.0,11.09,9582.04,87,6,29.8,2.0,0.3,45.04,2334.52,28.08,109.55,30.0,8.864051803885292,0.46208333333333335,0.16216216216216217,0,15.239999999999998,0.27024,young,0,1,0,0.5656435888872169,high,0,3,2
P1106,projector,CLASSROOM113,classroom,2020-12-24,39,10,False,1.0,5.59,5234.42,130,6,26.57,1.5,0.4,56.07,396.29,44.67,116.35,40.0,4.47004269854825,0.23291666666666666,0.15,0,29.5,0.33642000000000005,mature,1,0,0,0.6656593217714906,high,2,0,0
P1107,projector,LECTURE386,lecture_hall,2023-08-30,10,26,False,1.0,2.73,656.39,270,1,27.99,0.8,0.8,43.08,338.52,19.73,24.38,80.0,2.1806976744186044,0.11375,0.09090909090909091,1,15.09,0.27571200000000007,new,1,0,0,0.46410832676774677,high,2,2,1
P1108,podium,LECTURE985,lecture_hall,2020-02-08,57,42,False,0.2,1.61,2203.95,175,9,29.98,0.8,0.8,34.97,177.32,29.11,43.28,80.0,1.2881063705435416,0.06708333333333334,0.15517241379310345,0,4.989999999999998,0.22380800000000003,mature,0,0,1,0.4906315754835533,high,1,2,0
P1109,projector,LECTURE610,lecture_hall,2023-02-13,20,40,False,0.2,0.5,241.63,1,3,26.73,0.8,0.8,42.62,337.89,11.13,9.7,80.0,0.4020465890183028,0.020833333333333332,0.14285714285714285,0,15.889999999999997,0.27276800000000007,young,1,0,0,0.24658373183688254,medium,2,2,2
A1110,air_conditioner,CLASSROOM341,classroom,2020-02-16,59,51,False,0.2,0.41,580.39,217,9,29.83,2.0,0.3,42.54,2255.9,23.14,86.98,30.0,0.3277188029361942,0.017083333333333332,0.15,1,12.71,0.25523999999999997,mature,0,1,0,0.49726291700087943,high,0,0,0
P1111,projector,SEMINAR845,seminar_room,2023-11-18,8,29,False,1.0,11.7,2246.23,129,1,30.38,0.8,0.8,46.08,315.65,21.08,29.64,80.0,9.32045643153527,0.4875,0.1111111111111111,0,15.7,0.29491200000000006,new,1,0,0,0.45187597734673435,high,2,3,1
P1112,podium,CLASSROOM513,classroom,2023-10-10,18,14,False,1.0,8.18,3533.1,136,3,31.19,1.5,0.4,40.6,181.09,28.41,57.0,40.0,6.530683918669131,0.3408333333333333,0.15789473684210525,0,9.41,0.24360000000000004,young,0,0,1,0.3956870643926784,medium,1,0,2
A1113,air_conditioner,CLASSROOM319,classroom,2023-02-22,6,34,False,1.0,5.18,746.08,161,1,28.44,0.8,0.8,39.67,2204.43,14.6,11.55,80.0,4.1219889502762435,0.21583333333333332,0.14285714285714285,0,11.23,0.25388800000000006,new,0,1,0,0.5053406885854893,high,0,0,1
A1114,air_conditioner,CLASSROOM713,classroom,2025-01-07,6,27,False,1.0,11.01,1585.98,279,1,28.61,0.8,0.8,46.17,1930.92,15.56,19.03,80.0,8.762320441988951,0.45875,0.14285714285714285,1,17.560000000000002,0.2954880000000001,new,0,1,0,0.5785356942872438,high,0,0,1
A1115,air_conditioner,CLASSROOM572,classroom,2020-05-25,49,23,False,1.0,7.46,8769.28,291,8,27.36,0.8,0.8,40.37,2469.44,41.14,55.92,80.0,5.96144119646499,0.31083333333333335,0.16,1,13.009999999999998,0.25836800000000004,mature,0,1,0,0.7228294692495446,critical,0,0,0
P1116,projector,SEMINAR915,seminar_room,2023-11-03,6,18,False,0.1,1.11,160.45,221,1,28.05,0.8,0.8,46.27,324.07,19.82,19.47,80.0,0.88646408839779,0.046250000000000006,0.14285714285714285,1,18.220000000000002,0.29612800000000006,new,1,0,0,0.3907826486044727,medium,2,3,1
A1117,air_conditioner,LAB120,lab,2020-12-01,43,24,False,1.0,2.08,2142.05,117,7,31.39,0.8,0.8,30.79,2399.66,26.91,28.11,80.0,1.659217660728118,0.08666666666666667,0.1590909090909091,0,-0.6000000000000014,0.19705600000000004,mature,0,1,0,0.34755077602613593,medium,0,1,0
P1118,projector,CLASSROOM472,classroom,2020-03-29,46,2,False,1.0,5.07,5600.48,239,7,29.19,2.0,0.3,59.0,373.08,53.07,179.34,30.0,4.0553801593048515,0.21125000000000002,0.14893617021276595,1,29.81,0.354,mature,1,0,0,0.7418858328785489,critical,2,0,0
P1119,projector,SEMINAR138,seminar_room,2024-07-21,7,7,False,1.0,4.95,832.07,241,1,29.4,2.0,0.3,45.3,357.7,23.28,60.87,30.0,3.943459715639811,0.20625000000000002,0.125,1,15.899999999999999,0.2718,new,1,0,0,0.49006983867582415,high,2,3,1
P1120,projector,CLASSROOM990,classroom,2020-08-29,55,10,False,1.0,8.38,11061.4,277,9,31.31,1.5,0.4,59.89,380.85,57.75,146.25,40.0,6.699818291944276,0.3491666666666667,0.16071428571428573,1,28.580000000000002,0.35934000000000005,mature,1,0,0,0.8309531350946027,critical,2,0,0
P1121,projector,SEMINAR149,seminar_room,2022-03-09,19,39,False,0.2,2.1,958.67,167,3,30.01,0.8,0.8,40.52,340.68,23.89,28.84,80.0,1.6789316987740805,0.08750000000000001,0.15,0,10.510000000000002,0.25932800000000006,young,1,0,0,0.3314897628791005,medium,2,3,2
A1122,air_conditioner,SEMINAR730,seminar_room,2022-05-11,17,40,False,0.2,0.76,308.81,293,2,29.85,0.8,0.8,32.5,2107.83,17.87,20.65,80.0,0.6043248532289628,0.03166666666666667,0.1111111111111111,1,2.6499999999999986,0.20800000000000005,young,0,1,0,0.5051170475755068,high,0,3,2
P1123,projector,CLASSROOM934,classroom,2019-08-12,54,3,False,1.0,6.46,8369.45,241,9,26.09,2.0,0.3,58.88,411.99,51.87,194.0,30.0,5.163140037014189,0.26916666666666667,0.16363636363636364,1,32.790000000000006,0.35328000000000004,mature,1,0,0,0.6690419725914444,high,2,0,0
P1124,podium,LECTURE840,lecture_hall,2021-08-22,36,32,False,1.0,3.92,3385.73,136,6,28.2,0.8,0.8,31.6,182.16,23.83,37.01,80.0,3.1320351526364476,0.16333333333333333,0.16216216216216217,0,3.400000000000002,0.20224000000000003,young,0,0,1,0.4103242624850959,high,1,2,2
P1125,projector,CLASSROOM166,classroom,2019-10-04,58,28,False,1.0,5.33,7419.39,130,9,31.96,0.8,0.8,64.24,388.54,51.37,74.76,80.0,4.261568064330844,0.22208333333333333,0.15254237288135594,0,32.279999999999994,0.41113600000000006,mature,1,0,0,0.7590648974311729,critical,2,0,0
A1126,air_conditioner,LAB944,lab,2021-09-17,31,14,False,1.0,9.55,7103.99,208,5,28.46,1.5,0.4,40.12,2129.2,25.57,76.1,40.0,7.630494092373791,0.3979166666666667,0.15625,1,11.659999999999997,0.24072000000000002,young,0,1,0,0.5360736560592846,high,0,1,2
P1127,podium,LECTURE385,lecture_hall,2023-07-07,20,9,False,1.0,8.24,3953.21,231,3,31.19,1.5,0.4,39.3,172.29,25.14,73.52,40.0,6.577720465890183,0.3433333333333333,0.14285714285714285,1,8.109999999999996,0.2358,young,0,0,1,0.44506013498332786,high,1,2,2
P1128,projector,CLASSROOM460,classroom,2024-06-19,2,33,False,1.0,11.37,545.74,180,1,27.68,0.8,0.8,58.46,327.29,17.79,20.44,80.0,8.94655737704918,0.47374999999999995,0.3333333333333333,0,30.78,0.3741440000000001,new,1,0,0,0.5403703966846538,high,2,0,1
A1129,air_conditioner,CLASSROOM257,classroom,2021-07-10,42,51,False,0.2,2.14,2153.2,134,7,26.85,2.0,0.3,37.05,2354.85,18.04,71.24,30.0,1.707533703409992,0.08916666666666667,0.16279069767441862,0,10.199999999999996,0.22229999999999997,mature,0,1,0,0.43942209865239307,high,0,0,0
P1130,projector,LAB867,lab,2022-10-13,25,44,False,0.2,1.55,930.2,253,4,31.17,1.5,0.4,56.49,354.03,25.15,60.38,40.0,1.2386151797603195,0.06458333333333334,0.15384615384615385,1,25.32,0.3389400000000001,young,1,0,0,0.46182228692215077,high,2,1,2
P1131,projector,CLASSROOM491,classroom,2022-11-11,15,5,False,1.0,11.63,4187.21,12,2,31.79,2.0,0.3,54.98,326.58,26.26,87.45,30.0,9.284279379157429,0.48458333333333337,0.125,0,23.189999999999998,0.32988,young,1,0,0,0.42647915209155535,high,2,0,2
A1132,air_conditioner,LECTURE353,lecture_hall,2023-04-27,23,12,False,1.0,3.52,1943.18,5,3,30.68,1.5,0.4,35.57,2313.6,10.55,27.38,40.0,2.812127351664255,0.14666666666666667,0.125,0,4.890000000000001,0.21342000000000003,young,0,1,0,0.21814652588252825,medium,0,2,2
P1133,projector,LECTURE179,lecture_hall,2021-10-04,33,25,False,1.0,7.09,5618.62,103,5,27.37,0.8,0.8,53.78,346.78,43.94,59.81,80.0,5.669646821392533,0.29541666666666666,0.14705882352941177,0,26.41,0.3441920000000001,young,1,0,0,0.55238126946821,high,2,2,2
A1134,air_conditioner,SEMINAR802,seminar_room,2021-02-12,35,52,False,0.2,1.14,953.84,92,5,28.89,2.0,0.3,32.42,2046.39,17.08,51.58,30.0,0.9075547098001904,0.047499999999999994,0.1388888888888889,0,3.530000000000001,0.19452000000000003,young,0,1,0,0.30825447180781074,medium,0,3,2
A1135,air_conditioner,CLASSROOM987,classroom,2023-12-30,5,22,False,1.0,4.15,498.24,213,1,31.01,0.8,0.8,36.95,1969.73,8.42,12.8,80.0,3.2996026490066224,0.1729166666666667,0.16666666666666666,1,5.940000000000001,0.23648000000000008,new,0,1,0,0.4580919242183389,high,0,0,1
P1136,projector,CLASSROOM407,classroom,2020-09-16,53,4,False,1.0,6.88,8754.43,196,8,31.19,2.0,0.3,59.83,395.68,52.17,193.0,30.0,5.502470144563168,0.2866666666666667,0.14814814814814814,1,28.639999999999997,0.35897999999999997,mature,1,0,0,0.6576743948701999,high,2,0,0
P1137,projector,LECTURE219,lecture_hall,2021-02-13,41,26,False,1.0,8.88,8739.25,60,6,26.46,0.8,0.8,57.84,401.25,46.4,61.73,80.0,7.099309504467913,0.37000000000000005,0.14285714285714285,0,31.380000000000003,0.37017600000000006,mature,1,0,0,0.5523671510906655,high,2,2,0
A1138,air_conditioner,CLASSROOM825,classroom,2020-12-28,49,2,False,1.0,8.14,9571.86,173,8,26.9,2.0,0.3,53.09,2176.46,40.17,132.03,30.0,6.507042828008158,0.33916666666666667,0.16,0,26.190000000000005,0.31854,mature,0,1,0,0.726435022157204,critical,0,0,0
P1139,projector,LECTURE744,lecture_hall,2023-06-08,21,9,False,1.0,5.88,2961.48,228,3,28.1,1.5,0.4,56.19,360.95,29.33,82.77,40.0,4.693312202852615,0.245,0.13636363636363635,1,28.089999999999996,0.33714000000000005,young,1,0,0,0.5120259144998185,high,2,2,2
A1140,air_conditioner,SEMINAR419,seminar_room,2022-01-24,38,10,False,1.0,2.83,2577.47,220,6,31.39,1.5,0.4,39.43,2046.0,24.69,59.72,40.0,2.2589570552147236,0.11791666666666667,0.15384615384615385,1,8.04,0.23658000000000004,mature,0,1,0,0.5283775321253377,high,0,3,0
P1141,projector,LECTURE958,lecture_hall,2024-01-24,2,12,False,1.0,8.02,384.9,181,1,31.52,1.5,0.4,48.76,329.28,12.54,36.31,40.0,6.30983606557377,0.33416666666666667,0.3333333333333333,1,17.24,0.29256000000000004,new,1,0,0,0.49382152876135554,high,2,2,1
A1142,air_conditioner,LECTURE587,lecture_hall,2020-06-17,58,12,False,1.0,8.13,11316.12,278,9,27.64,1.5,0.4,53.29,2250.03,47.8,123.25,40.0,6.499781734635268,0.33875000000000005,0.15254237288135594,1,25.65,0.31974,mature,0,1,0,0.7263653512007913,critical,0,2,0
P1143,podium,LECTURE629,lecture_hall,2024-02-02,13,9,False,1.0,4.21,1313.72,126,2,31.05,1.5,0.4,38.42,169.49,13.56,35.35,40.0,3.3598976982097186,0.17541666666666667,0.14285714285714285,0,7.370000000000001,0.23052000000000003,young,0,0,1,0.30980829839906027,medium,1,2,2
P1144,podium,LAB896,lab,2024-02-15,2,16,True,1.0,3.32,159.23,283,1,31.79,1.5,0.4,30.07,157.04,18.33,32.69,40.0,2.6103278688524587,0.13833333333333334,0.3333333333333333,1,-1.7199999999999989,0.18042000000000002,new,0,0,1,0.3560356772526563,medium,1,1,1
P1145,projector,LECTURE129,lecture_hall,2021-05-29,47,15,True,1.0,10.77,12150.12,229,7,26.96,1.5,0.4,60.74,346.45,54.01,140.25,40.0,8.610999291282779,0.44875,0.14583333333333334,1,33.78,0.3644400000000001,mature,1,0,0,0.7966603098591037,critical,2,2,0
P1146,projector,CLASSROOM973,classroom,2022-03-02,25,12,False,1.0,7.55,4530.51,231,4,29.69,1.5,0.4,60.08,364.98,43.53,105.38,40.0,6.032636484687084,0.3145833333333333,0.15384615384615385,1,30.389999999999997,0.36048,young,1,0,0,0.5627260862328441,high,2,0,2
P1147,projector,SEMINAR536,seminar_room,2022-11-21,20,28,False,1.0,5.27,2529.27,243,3,31.05,0.8,0.8,47.33,346.11,29.39,40.86,80.0,4.208435940099833,0.21958333333333332,0.14285714285714285,1,16.279999999999998,0.302912,young,1,0,0,0.44857712907804365,high,2,3,2
P1148,podium,LECTURE253,lecture_hall,2019-11-05,54,15,True,1.0,8.96,11607.21,202,9,29.72,1.5,0.4,43.99,197.7,52.72,140.75,40.0,7.160524367674275,0.37333333333333335,0.16363636363636364,1,14.270000000000003,0.26394000000000006,mature,0,0,1,0.6578165483356901,high,1,2,0
A1149,air_conditioner,CLASSROOM261,classroom,2022-04-02,18,38,False,0.2,1.6,693.05,188,3,30.95,0.8,0.8,39.7,1950.31,14.22,17.4,80.0,1.281053604436229,0.06666666666666667,0.15789473684210525,1,8.750000000000004,0.2540800000000001,young,0,1,0,0.40947067501413525,high,0,0,2
A1150,air_conditioner,SEMINAR803,seminar_room,2021-07-27,48,27,False,1.0,5.73,6606.29,183,8,30.41,0.8,0.8,39.4,2477.99,35.43,44.95,80.0,4.584517696044413,0.23875000000000002,0.16326530612244897,1,8.989999999999998,0.25216000000000005,mature,0,1,0,0.5842942296888104,high,0,3,0
P1151,projector,CLASSROOM759,classroom,2023-03-21,27,23,False,1.0,8.86,5740.71,47,4,31.04,0.8,0.8,55.86,365.08,35.13,53.25,80.0,7.078557336621455,0.36916666666666664,0.14285714285714285,0,24.82,0.35750400000000004,young,1,0,0,0.4905285030715077,high,2,0,2
P1152,projector,LECTURE724,lecture_hall,2020-06-07,54,46,False,0.2,0.95,1226.2,51,9,31.64,1.5,0.4,46.88,361.75,29.47,64.33,40.0,0.7564466378778532,0.03958333333333333,0.16363636363636364,0,15.240000000000002,0.2812800000000001,mature,1,0,0,0.40172401610488445,high,2,2,0
A1153,air_conditioner,LECTURE359,lecture_hall,2020-08-12,39,43,False,0.2,2.21,2066.53,129,6,30.68,1.5,0.4,31.55,2006.42,18.09,50.33,40.0,1.7647566182749788,0.09208333333333334,0.15,0,0.870000000000001,0.18930000000000002,mature,0,1,0,0.41390269242290717,high,0,2,0
P1154,podium,CLASSROOM824,classroom,2020-10-31,44,24,False,1.0,2.45,2582.92,220,7,27.65,0.8,0.8,30.64,185.96,28.19,42.6,80.0,1.9552763058289175,0.10208333333333335,0.15555555555555556,1,2.990000000000002,0.19609600000000005,mature,0,0,1,0.47634681323696854,high,1,0,0
P1155,projector,CLASSROOM974,classroom,2022-08-19,21,19,False,0.1,0.73,369.14,7,3,26.52,0.8,0.8,36.26,327.47,8.46,11.48,80.0,0.5850079239302693,0.030416666666666665,0.13636363636363635,0,9.739999999999998,0.23206400000000002,young,1,0,0,0.19598598582172036,low,2,0,2
P1156,projector,SEMINAR987,seminar_room,2020-06-29,57,10,False,1.0,6.94,9500.5,21,9,27.54,1.5,0.4,60.04,370.06,46.5,121.25,40.0,5.55260081823495,0.2891666666666667,0.15517241379310345,0,32.5,0.36024000000000006,mature,1,0,0,0.6705923465004231,high,2,3,0
P1157,projector,LECTURE807,lecture_hall,2019-07-17,57,12,False,1.0,10.51,14372.43,289,9,29.14,1.5,0.4,56.96,416.64,49.93,147.75,40.0,8.400017533606079,0.4379166666666667,0.15517241379310345,1,27.82,0.34176000000000006,mature,1,0,0,0.8578261848476998,critical,2,2,0
A1158,air_conditioner,LECTURE297,lecture_hall,2023-10-24,1,47,False,0.2,1.26,30.17,5,1,31.67,1.5,0.4,33.78,1969.88,5.89,1.32,40.0,0.9732258064516129,0.0525,0.5,0,2.1099999999999994,0.20268000000000005,new,0,1,0,0.07548151095515701,low,0,2,1
A1159,air_conditioner,LECTURE930,lecture_hall,2021-05-26,32,2,False,1.0,4.59,3522.21,20,5,29.27,2.0,0.3,44.75,2283.55,15.69,57.7,30.0,3.6651508844953176,0.19125,0.15151515151515152,0,15.48,0.26849999999999996,young,0,1,0,0.42108521800433035,high,0,2,2
P1160,projector,LECTURE480,lecture_hall,2018-12-09,58,37,False,0.2,1.9,2646.83,66,9,26.39,0.8,0.8,50.15,352.4,35.76,46.71,80.0,1.5202929350947731,0.07916666666666666,0.15254237288135594,0,23.759999999999998,0.32096,mature,1,0,0,0.47131737408267926,high,2,2,0
P1161,projector,SEMINAR406,seminar_room,2023-03-14,12,10,False,1.0,7.23,2083.19,297,2,29.47,1.5,0.4,55.64,359.22,30.83,65.04,40.0,5.7706094182825485,0.30125,0.15384615384615385,1,26.17,0.3338400000000001,new,1,0,0,0.640490642866261,high,2,3,1
P1162,projector,CLASSROOM367,classroom,2023-12-07,7,27,False,1.0,8.13,1366.63,259,1,31.38,0.8,0.8,53.79,300.47,24.77,27.91,80.0,6.476919431279621,0.33875000000000005,0.125,1,22.41,0.344256,new,1,0,0,0.5999718151337977,high,2,0,1
P1163,projector,SEMINAR465,seminar_room,2023-05-03,9,4,False,1.0,10.04,2167.78,16,1,31.93,2.0,0.3,52.23,297.6,15.4,48.69,30.0,7.999188191881919,0.4183333333333333,0.1,0,20.299999999999997,0.31338,new,1,0,0,0.3244363722119533,medium,2,3,1
P1164,podium,CLASSROOM739,classroom,2023-11-06,3,5,False,1.0,7.27,523.73,281,1,30.94,2.0,0.3,32.36,155.6,21.24,48.24,30.0,5.755274725274726,0.30291666666666667,0.25,1,1.4199999999999982,0.19416,new,0,0,1,0.44464895599305054,high,1,0,1
P1165,podium,LAB549,lab,2020-12-14,44,30,False,1.0,5.14,5428.48,216,7,28.97,0.8,0.8,42.49,174.27,40.69,53.71,80.0,4.109371688115064,0.21416666666666664,0.15555555555555556,1,13.520000000000003,0.27193600000000007,mature,0,0,1,0.5675961543907517,high,1,1,0
P1166,projector,LECTURE791,lecture_hall,2020-09-13,41,4,False,1.0,9.4,9246.37,75,6,29.91,2.0,0.3,62.86,368.82,45.76,157.67,30.0,7.511267262388303,0.39166666666666666,0.14285714285714285,0,32.95,0.37716,mature,1,0,0,0.6287679646559681,high,2,2,0
A1167,air_conditioner,CLASSROOM347,classroom,2021-04-11,47,8,False,1.0,3.75,4228.66,201,7,29.93,2.0,0.3,44.49,2096.64,27.78,97.52,30.0,2.9969241672572644,0.15625,0.14583333333333334,1,14.560000000000002,0.26694,mature,0,1,0,0.6786271980390399,high,0,0,0
P1168,projector,CLASSROOM632,classroom,2020-04-05,57,50,False,0.2,1.01,1378.8,142,9,31.42,2.0,0.3,47.1,376.4,29.57,111.54,30.0,0.8058445353594389,0.042083333333333334,0.15517241379310345,0,15.68,0.2826,mature,1,0,0,0.5137736652229703,high,2,0,0
P1169,projector,LECTURE600,lecture_hall,2020-10-07,35,34,False,1.0,6.13,5147.19,84,5,26.11,0.8,0.8,56.27,328.45,36.14,55.78,80.0,4.897421503330161,0.2554166666666667,0.1388888888888889,0,30.160000000000004,0.36012800000000006,young,1,0,0,0.48881131272803924,high,2,2,2
P1170,podium,SEMINAR374,seminar_room,2021-04-24,28,32,False,1.0,2.18,1465.0,206,4,30.36,0.8,0.8,29.57,179.8,26.28,30.79,80.0,1.741973840665874,0.09083333333333334,0.13793103448275862,1,-0.7899999999999991,0.18924800000000006,young,0,0,1,0.32448891102297245,medium,1,3,2
P1171,projector,LECTURE419,lecture_hall,2019-02-14,56,38,False,0.2,0.97,1300.53,142,9,29.59,0.8,0.8,48.59,335.18,27.79,43.69,80.0,0.773664485425342,0.04041666666666666,0.15789473684210525,0,19.000000000000004,0.3109760000000001,mature,1,0,0,0.49714955594260707,high,2,2,0
