equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,vibration_level,dust_accumulation,humidity_level,usage_per_day,usage_vs_capacity,maintenance_frequency,maintenance_overdue,temperature_stress,environmental_stress,age_category,is_projector,is_air_conditioner,is_podium,failure_probability_clean,maintenance_urgency_clean,equipment_type_encoded,room_type_encoded,age_category_encoded,operating_hours,temperature,vibration,pressure,failure_probability,risk_level,health_score
A1077,air_conditioner,SEMINAR636,seminar_room,2022-03-27,25,16,True,1.0,8.47,5079.99,59,4,31.93,1.5,0.4,43.73,1993.96,25.61,49.07,40.0,6.764300932090546,0.3529166666666667,0.1538461538461538,0,11.799999999999995,0.26238,young,0,1,0,0.4094477986964805,high,0,3,2,0,0,0,0,0.0,Low,89.70890410958904
A1078,air_conditioner,LAB881,lab,2020-04-17,53,34,False,1.0,9.31,11842.62,176,8,26.69,0.8,0.8,49.65,2236.01,43.1,60.6,80.0,7.443507228158391,0.3879166666666667,0.1481481481481481,0,22.96,0.31776,mature,0,1,0,0.7089373602093237,critical,0,1,0,0,0,0,0,0.0,Low,74.69520547945206
A1079,air_conditioner,CLASSROOM719,classroom,2021-05-09,45,3,False,1.0,2.77,2991.09,293,7,29.18,2.0,0.3,40.61,2248.7,32.41,97.5,30.0,2.213982235381199,0.1154166666666666,0.1521739130434782,1,11.43,0.24366,mature,0,1,0,0.5229931760011947,high,0,0,0,0,0,0,0,0.0,Low,68.68150684931507
A1080,air_conditioner,SEMINAR260,seminar_room,2021-10-28,45,28,False,1.0,8.16,8811.32,227,7,31.22,0.8,0.8,41.85,2596.49,42.22,51.59,80.0,6.522072538860104,0.34,0.1521739130434782,1,10.630000000000004,0.2678400000000001,mature,0,1,0,0.6249429570548796,high,0,3,0,0,0,0,0,0.0,Low,73.20205479452055
P1081,Podium,CLASSROOM344,classroom,2022-05-05,16,35,True,1.0,10.74,4122.92,239,2,28.39,0.8,0.8,39.27,166.22,31.59,38.83,80.0,8.571559251559252,0.4475,0.1176470588235294,1,10.880000000000004,0.251328,young,0,0,1,0.5282199722659584,high,1,0,2,0,0,0,0,1.0,Critical,54.630136986301366
A1082,air_conditioner,LECTURE423,lecture_hall,2022-02-15,37,9,False,1.0,2.42,2149.79,193,6,31.46,1.5,0.4,32.44,2051.7,26.17,54.58,40.0,1.935004500450045,0.1008333333333333,0.1578947368421052,1,0.9799999999999968,0.19464,mature,0,1,0,0.5238415808975446,high,0,2,0,0,0,0,0,0.0,Low,77.53082191780823
A1083,air_conditioner,LAB418,lab,2022-10-07,24,39,False,0.2,1.33,768.85,226,4,27.0,0.8,0.8,38.33,2046.65,20.06,21.69,80.0,1.066366158113731,0.0554166666666666,0.16,1,11.329999999999998,0.245312,young,0,1,0,0.4342626830457474,high,0,1,2,0,0,0,0,0.0,Low,78.52054794520548
A1084,air_conditioner,LECTURE325,lecture_hall,2021-08-07,41,51,False,0.2,0.77,760.51,259,6,30.96,2.0,0.3,36.77,2232.67,23.96,74.85,30.0,0.6177985377741674,0.0320833333333333,0.1428571428571428,1,5.810000000000002,0.22062,mature,0,1,0,0.4826320078136772,high,0,2,0,0,0,0,0,0.0,Low,72.01027397260273
A1085,air_conditioner,CLASSROOM244,classroom,2024-09-22,3,51,False,0.2,2.03,146.28,269,1,27.34,2.0,0.3,35.75,2140.66,9.38,33.86,30.0,1.6074725274725274,0.0845833333333333,0.25,1,8.41,0.2145,new,0,1,0,0.3773492470229408,medium,0,0,1,0,0,0,0,0.0,Low,80.82534246575342
P1086,Projector,LECTURE748,lecture_hall,2022-12-23,25,2,False,1.0,10.52,6313.16,170,4,30.86,2.0,0.3,60.83,366.42,43.29,162.78,30.0,8.406338215712383,0.4383333333333333,0.1538461538461538,0,29.97,0.3649799999999999,young,1,0,0,0.6596184368775704,high,2,2,2,0,0,0,0,1.0,Critical,57.10616438356165
A1087,air_conditioner,LECTURE415,lecture_hall,2022-08-12,13,36,True,1.0,10.94,3414.78,81,2,26.37,0.8,0.8,46.52,2141.16,16.9,17.91,80.0,8.733452685421996,0.4558333333333333,0.1428571428571428,0,20.15,0.297728,young,0,1,0,0.4834871093724375,high,0,2,2,0,0,0,0,0.0,Low,91.20205479452055
A1088,air_conditioner,SEMINAR388,seminar_room,2022-11-16,24,45,False,0.2,1.99,1149.03,168,4,27.47,1.5,0.4,31.08,2038.57,13.64,37.75,40.0,1.5936615811373092,0.0829166666666666,0.16,0,3.61,0.18648,young,0,1,0,0.3562052079447584,medium,0,3,2,0,0,0,0,0.0,Low,82.4931506849315
P1089,Projector,SEMINAR656,seminar_room,2023-08-04,23,26,False,1.0,2.05,1132.4,160,3,28.01,0.8,0.8,48.05,312.12,27.68,30.97,80.0,1.6387843704775689,0.0854166666666666,0.125,0,20.04,0.30752,young,1,0,0,0.4605166271453623,high,2,3,2,0,0,0,0,1.0,Critical,58.29109589041096
P1090,Projector,LECTURE145,lecture_hall,2019-09-18,49,39,False,0.2,1.52,1787.15,223,8,28.26,0.8,0.8,44.82,338.14,34.02,47.51,80.0,1.214921821889871,0.0633333333333333,0.16,1,16.56,0.286848,mature,1,0,0,0.5753569123984433,high,2,2,0,0,0,0,0,1.0,Critical,47.47602739726027
P1091,Projector,LECTURE136,lecture_hall,2024-06-22,4,42,False,0.2,0.75,71.76,242,1,31.68,0.8,0.8,41.06,337.7,16.03,18.08,80.0,0.5930578512396695,0.03125,0.2,1,9.380000000000004,0.2627840000000001,new,1,0,0,0.4007873233030133,high,2,2,1,0,0,0,0,0.0,Low,82.42465753424658
P1092,Projector,SEMINAR369,seminar_room,2019-10-11,47,34,False,1.0,11.69,13184.94,164,7,29.89,0.8,0.8,63.18,407.15,54.05,73.38,80.0,9.344394046775337,0.4870833333333333,0.1458333333333333,0,33.29,0.4043520000000001,mature,1,0,0,0.6812650999669999,high,2,3,0,0,0,0,0,1.0,Critical,52.01712328767124
P1093,Projector,LECTURE837,lecture_hall,2024-06-15,4,41,False,0.2,1.25,120.23,39,1,29.16,0.8,0.8,45.07,294.24,11.4,5.87,80.0,0.9936363636363637,0.0520833333333333,0.2,0,15.91,0.288448,new,1,0,0,0.2084489599179322,medium,2,2,1,0,0,0,0,0.0,Low,96.32876712328768
P1094,Projector,SEMINAR481,seminar_room,2022-01-22,28,19,False,0.1,0.93,625.81,84,4,28.39,0.8,0.8,42.71,351.36,16.41,22.84,80.0,0.7441260404280617,0.03875,0.1379310344827586,0,14.32,0.273344,young,1,0,0,0.3301044555742708,medium,2,3,2,0,0,0,0,1.0,Critical,62.246575342465746
A1095,air_conditioner,CLASSROOM370,classroom,2022-11-26,16,12,False,1.0,7.43,2854.01,60,2,27.11,1.5,0.4,43.49,2242.64,18.87,31.27,40.0,5.933492723492724,0.3095833333333333,0.1176470588235294,0,16.380000000000003,0.26094,young,0,1,0,0.3235975331447568,medium,0,0,2,0,0,0,0,0.0,Low,91.89041095890411
A1096,air_conditioner,LECTURE792,lecture_hall,2019-05-02,58,6,False,1.0,8.17,11367.77,46,9,28.77,2.0,0.3,45.51,2294.67,36.98,138.9,30.0,6.529448592762781,0.3404166666666666,0.1525423728813559,0,16.74,0.2730599999999999,mature,0,1,0,0.5868050429106907,high,0,2,0,0,0,0,0,0.0,Low,82.34931506849315
A1097,air_conditioner,CLASSROOM485,classroom,2023-12-19,8,33,False,1.0,5.1,979.89,205,1,26.9,0.8,0.8,39.7,2188.15,19.07,14.92,80.0,4.065933609958506,0.2125,0.1111111111111111,1,12.800000000000004,0.2540800000000001,new,0,1,0,0.4466448077932344,high,0,0,1,0,0,0,0,0.0,Low,83.95890410958904
A1098,air_conditioner,SEMINAR201,seminar_room,2023-09-29,8,21,False,1.0,9.24,1774.63,179,1,26.63,0.8,0.8,42.91,2204.97,10.03,15.89,80.0,7.363609958506225,0.385,0.1111111111111111,0,16.279999999999998,0.274624,new,0,1,0,0.4848391264784596,high,0,3,1,0,0,0,0,0.0,Low,85.73972602739727
A1099,air_conditioner,LECTURE688,lecture_hall,2023-02-10,26,14,False,1.0,5.97,3724.8,194,4,31.86,1.5,0.4,37.37,2302.83,18.51,54.29,40.0,4.769270166453265,0.24875,0.1481481481481481,1,5.509999999999998,0.22422,young,0,1,0,0.4630938675666509,high,0,2,2,0,0,0,0,0.0,Low,80.21232876712328
P1100,Podium,LECTURE734,lecture_hall,2025-01-17,6,29,False,1.0,8.17,1175.91,223,1,29.25,0.8,0.8,38.8,172.16,21.88,21.97,80.0,6.496740331491713,0.3404166666666666,0.1428571428571428,1,9.549999999999995,0.24832,new,0,0,1,0.3435481396552179,medium,1,2,1,0,0,0,0,0.0,Low,83.22602739726027
P1101,Podium,CLASSROOM413,classroom,2023-05-15,26,27,False,1.0,6.81,4248.84,127,4,29.16,0.8,0.8,41.08,155.93,24.88,35.86,80.0,5.440256081946223,0.28375,0.1481481481481481,0,11.919999999999998,0.262912,young,0,0,1,0.3919555635380046,medium,1,0,2,0,0,0,0,1.0,Critical,59.801369863013704
P1102,Podium,LECTURE666,lecture_hall,2020-11-22,45,31,False,1.0,3.82,4126.87,119,7,28.6,0.8,0.8,28.96,175.35,27.34,42.44,80.0,3.054678016284234,0.1591666666666666,0.1521739130434782,0,0.3599999999999994,0.185344,mature,0,0,1,0.3708837936231476,medium,1,2,0,0,0,0,0,1.0,Critical,55.599315068493155
P1103,Projector,CLASSROOM306,classroom,2024-01-09,7,32,False,1.0,6.63,1113.21,213,1,30.36,0.8,0.8,55.26,324.59,20.1,26.22,80.0,5.275876777251185,0.27625,0.125,1,24.9,0.353664,new,1,0,0,0.4565525759771237,high,2,0,1,0,0,0,0,0.0,Low,83.66095890410959
P1104,Projector,SEMINAR707,seminar_room,2020-12-01,36,46,False,0.2,0.46,396.39,228,6,31.24,1.5,0.4,47.32,343.4,22.76,61.95,40.0,0.3666882516188714,0.0191666666666666,0.1621621621621621,1,16.080000000000002,0.28392,young,1,0,0,0.4958444455509866,high,2,3,2,0,0,0,0,1.0,Critical,50.38356164383562
A1105,air_conditioner,SEMINAR966,seminar_room,2021-03-08,36,8,False,1.0,11.09,9582.04,87,6,29.8,2.0,0.3,45.04,2334.52,28.08,109.55,30.0,8.864051803885292,0.4620833333333333,0.1621621621621621,0,15.239999999999998,0.27024,young,0,1,0,0.5656435888872169,high,0,3,2,0,0,0,0,0.0,Low,85.04109589041096
P1106,Projector,CLASSROOM113,classroom,2020-12-24,39,10,False,1.0,5.59,5234.42,130,6,26.57,1.5,0.4,56.07,396.29,44.67,116.35,40.0,4.47004269854825,0.2329166666666666,0.15,0,29.5,0.33642,mature,1,0,0,0.6656593217714906,high,2,0,0,0,0,0,0,1.0,Critical,56.3458904109589
P1107,Projector,LECTURE386,lecture_hall,2023-08-30,10,26,False,1.0,2.73,656.39,270,1,27.99,0.8,0.8,43.08,338.52,19.73,24.38,80.0,2.1806976744186044,0.11375,0.0909090909090909,1,15.09,0.275712,new,1,0,0,0.4641083267677467,high,2,2,1,0,0,0,0,1.0,Critical,54.00684931506849
P1108,Podium,LECTURE985,lecture_hall,2020-02-08,57,42,False,0.2,1.61,2203.95,175,9,29.98,0.8,0.8,34.97,177.32,29.11,43.28,80.0,1.2881063705435416,0.0670833333333333,0.1551724137931034,0,4.989999999999998,0.223808,mature,0,0,1,0.4906315754835533,high,1,2,0,0,0,0,0,0.0,Low,73.76369863013699
P1109,Projector,LECTURE610,lecture_hall,2023-02-13,20,40,False,0.2,0.5,241.63,1,3,26.73,0.8,0.8,42.62,337.89,11.13,9.7,80.0,0.4020465890183028,0.0208333333333333,0.1428571428571428,0,15.889999999999995,0.272768,young,1,0,0,0.2465837318368825,medium,2,2,2,0,0,0,0,0.0,Low,94.93150684931507
A1110,air_conditioner,CLASSROOM341,classroom,2020-02-16,59,51,False,0.2,0.41,580.39,217,9,29.83,2.0,0.3,42.54,2255.9,23.14,86.98,30.0,0.3277188029361942,0.0170833333333333,0.15,1,12.71,0.2552399999999999,mature,0,1,0,0.4972629170008794,high,0,0,0,0,0,0,0,0.0,Low,70.38698630136986
P1111,Projector,SEMINAR845,seminar_room,2023-11-18,8,29,False,1.0,11.7,2246.23,129,1,30.38,0.8,0.8,46.08,315.65,21.08,29.64,80.0,9.32045643153527,0.4875,0.1111111111111111,0,15.7,0.294912,new,1,0,0,0.4518759773467343,high,2,3,1,0,0,0,0,0.0,Low,89.16438356164383
P1112,Podium,CLASSROOM513,classroom,2023-10-10,18,14,False,1.0,8.18,3533.1,136,3,31.19,1.5,0.4,40.6,181.09,28.41,57.0,40.0,6.530683918669131,0.3408333333333333,0.1578947368421052,0,9.41,0.2436,young,0,0,1,0.3956870643926784,medium,1,0,2,0,0,0,0,1.0,Critical,61.18493150684931
A1113,air_conditioner,CLASSROOM319,classroom,2023-02-22,6,34,False,1.0,5.18,746.08,161,1,28.44,0.8,0.8,39.67,2204.43,14.6,11.55,80.0,4.121988950276244,0.2158333333333333,0.1428571428571428,0,11.23,0.253888,new,0,1,0,0.5053406885854893,high,0,0,1,0,0,0,0,0.0,Low,87.47260273972603
A1114,air_conditioner,CLASSROOM713,classroom,2025-01-07,6,27,False,1.0,11.01,1585.98,279,1,28.61,0.8,0.8,46.17,1930.92,15.56,19.03,80.0,8.762320441988951,0.45875,0.1428571428571428,1,17.560000000000002,0.2954880000000001,new,0,1,0,0.5785356942872438,high,0,0,1,0,0,0,0,0.0,Low,79.39041095890411
A1115,air_conditioner,CLASSROOM572,classroom,2020-05-25,49,23,False,1.0,7.46,8769.28,291,8,27.36,0.8,0.8,40.37,2469.44,41.14,55.92,80.0,5.96144119646499,0.3108333333333333,0.16,1,13.009999999999998,0.258368,mature,0,1,0,0.7228294692495446,critical,0,0,0,0,0,0,0,0.0,Low,67.81849315068493
P1116,Projector,SEMINAR915,seminar_room,2023-11-03,6,18,False,0.1,1.11,160.45,221,1,28.05,0.8,0.8,46.27,324.07,19.82,19.47,80.0,0.88646408839779,0.04625,0.1428571428571428,1,18.22,0.296128,new,1,0,0,0.3907826486044727,medium,2,3,1,0,0,0,0,0.0,Low,83.36301369863014
A1117,air_conditioner,LAB120,lab,2020-12-01,43,24,False,1.0,2.08,2142.05,117,7,31.39,0.8,0.8,30.79,2399.66,26.91,28.11,80.0,1.659217660728118,0.0866666666666666,0.1590909090909091,0,-0.6000000000000014,0.197056,mature,0,1,0,0.3475507760261359,medium,0,1,0,0,0,0,0,0.0,Low,81.23630136986301
P1118,Projector,CLASSROOM472,classroom,2020-03-29,46,2,False,1.0,5.07,5600.48,239,7,29.19,2.0,0.3,59.0,373.08,53.07,179.34,30.0,4.055380159304852,0.21125,0.1489361702127659,1,29.81,0.354,mature,1,0,0,0.7418858328785489,critical,2,0,0,0,0,0,0,1.0,Critical,47.130136986301366
P1119,Projector,SEMINAR138,seminar_room,2024-07-21,7,7,False,1.0,4.95,832.07,241,1,29.4,2.0,0.3,45.3,357.7,23.28,60.87,30.0,3.943459715639811,0.20625,0.125,1,15.9,0.2718,new,1,0,0,0.4900698386758241,high,2,3,1,0,0,0,0,0.0,Low,81.7431506849315
P1120,Projector,CLASSROOM990,classroom,2020-08-29,55,10,False,1.0,8.38,11061.4,277,9,31.31,1.5,0.4,59.89,380.85,57.75,146.25,40.0,6.699818291944276,0.3491666666666667,0.1607142857142857,1,28.58,0.35934,mature,1,0,0,0.8309531350946027,critical,2,0,0,0,0,0,0,1.0,Critical,42.27739726027397
P1121,Projector,SEMINAR149,seminar_room,2022-03-09,19,39,False,0.2,2.1,958.67,167,3,30.01,0.8,0.8,40.52,340.68,23.89,28.84,80.0,1.6789316987740803,0.0875,0.15,0,10.510000000000002,0.259328,young,1,0,0,0.3314897628791005,medium,2,3,2,0,0,0,0,0.0,Low,83.81164383561644
A1122,air_conditioner,SEMINAR730,seminar_room,2022-05-11,17,40,False,0.2,0.76,308.81,293,2,29.85,0.8,0.8,32.5,2107.83,17.87,20.65,80.0,0.6043248532289628,0.0316666666666666,0.1111111111111111,1,2.6499999999999986,0.208,young,0,1,0,0.5051170475755068,high,0,3,2,0,0,0,0,0.0,Low,75.68150684931507
P1123,Projector,CLASSROOM934,classroom,2019-08-12,54,3,False,1.0,6.46,8369.45,241,9,26.09,2.0,0.3,58.88,411.99,51.87,194.0,30.0,5.163140037014189,0.2691666666666666,0.1636363636363636,1,32.790000000000006,0.35328,mature,1,0,0,0.6690419725914444,high,2,0,0,0,0,0,0,1.0,Critical,44.99315068493151
P1124,Podium,LECTURE840,lecture_hall,2021-08-22,36,32,False,1.0,3.92,3385.73,136,6,28.2,0.8,0.8,31.6,182.16,23.83,37.01,80.0,3.132035152636448,0.1633333333333333,0.1621621621621621,0,3.400000000000002,0.20224,young,0,0,1,0.4103242624850959,high,1,2,2,0,0,0,0,1.0,Critical,56.68493150684931
P1125,Projector,CLASSROOM166,classroom,2019-10-04,58,28,False,1.0,5.33,7419.39,130,9,31.96,0.8,0.8,64.24,388.54,51.37,74.76,80.0,4.261568064330844,0.2220833333333333,0.1525423728813559,0,32.279999999999994,0.411136,mature,1,0,0,0.7590648974311729,critical,2,0,0,0,0,0,0,1.0,Critical,51.5958904109589
A1126,air_conditioner,LAB944,lab,2021-09-17,31,14,False,1.0,9.55,7103.99,208,5,28.46,1.5,0.4,40.12,2129.2,25.57,76.1,40.0,7.630494092373791,0.3979166666666667,0.15625,1,11.659999999999997,0.24072,young,0,1,0,0.5360736560592846,high,0,1,2,0,0,0,0,0.0,Low,78.00342465753425
P1127,Podium,LECTURE385,lecture_hall,2023-07-07,20,9,False,1.0,8.24,3953.21,231,3,31.19,1.5,0.4,39.3,172.29,25.14,73.52,40.0,6.577720465890183,0.3433333333333333,0.1428571428571428,1,8.109999999999996,0.2358,young,0,0,1,0.4450601349833278,high,1,2,2,0,0,0,0,1.0,Critical,54.17808219178082
P1128,Projector,CLASSROOM460,classroom,2024-06-19,2,33,False,1.0,11.37,545.74,180,1,27.68,0.8,0.8,58.46,327.29,17.79,20.44,80.0,8.94655737704918,0.4737499999999999,0.3333333333333333,0,30.78,0.3741440000000001,new,1,0,0,0.5403703966846538,high,2,0,1,0,0,0,0,0.0,Low,87.17123287671232
A1129,air_conditioner,CLASSROOM257,classroom,2021-07-10,42,51,False,0.2,2.14,2153.2,134,7,26.85,2.0,0.3,37.05,2354.85,18.04,71.24,30.0,1.707533703409992,0.0891666666666666,0.1627906976744186,0,10.199999999999996,0.2222999999999999,mature,0,1,0,0.439422098652393,high,0,0,0,0,0,0,0,0.0,Low,80.32191780821918
P1130,Projector,LAB867,lab,2022-10-13,25,44,False,0.2,1.55,930.2,253,4,31.17,1.5,0.4,56.49,354.03,25.15,60.38,40.0,1.2386151797603195,0.0645833333333333,0.1538461538461538,1,25.32,0.3389400000000001,young,1,0,0,0.4618222869221507,high,2,1,2,0,0,0,0,1.0,Critical,51.421232876712324
P1131,Projector,CLASSROOM491,classroom,2022-11-11,15,5,False,1.0,11.63,4187.21,12,2,31.79,2.0,0.3,54.98,326.58,26.26,87.45,30.0,9.284279379157429,0.4845833333333333,0.125,0,23.19,0.32988,young,1,0,0,0.4264791520915553,high,2,0,2,0,0,0,0,0.0,Low,95.42808219178082
A1132,air_conditioner,LECTURE353,lecture_hall,2023-04-27,23,12,False,1.0,3.52,1943.18,5,3,30.68,1.5,0.4,35.57,2313.6,10.55,27.38,40.0,2.812127351664255,0.1466666666666666,0.125,0,4.890000000000001,0.21342,young,0,1,0,0.2181465258825282,medium,0,2,2,0,0,0,0,0.0,Low,93.90753424657534
P1133,Projector,LECTURE179,lecture_hall,2021-10-04,33,25,False,1.0,7.09,5618.62,103,5,27.37,0.8,0.8,53.78,346.78,43.94,59.81,80.0,5.669646821392533,0.2954166666666666,0.1470588235294117,0,26.41,0.3441920000000001,young,1,0,0,0.55238126946821,high,2,2,2,0,0,0,0,1.0,Critical,59.695205479452056
A1134,air_conditioner,SEMINAR802,seminar_room,2021-02-12,35,52,False,0.2,1.14,953.84,92,5,28.89,2.0,0.3,32.42,2046.39,17.08,51.58,30.0,0.9075547098001904,0.0474999999999999,0.1388888888888889,0,3.530000000000001,0.19452,young,0,1,0,0.3082544718078107,medium,0,3,2,0,0,0,0,0.0,Low,84.9486301369863
A1135,air_conditioner,CLASSROOM987,classroom,2023-12-30,5,22,False,1.0,4.15,498.24,213,1,31.01,0.8,0.8,36.95,1969.73,8.42,12.8,80.0,3.2996026490066224,0.1729166666666667,0.1666666666666666,1,5.940000000000001,0.23648,new,0,1,0,0.4580919242183389,high,0,0,1,0,0,0,0,0.0,Low,84.16095890410959
P1136,Projector,CLASSROOM407,classroom,2020-09-16,53,4,False,1.0,6.88,8754.43,196,8,31.19,2.0,0.3,59.83,395.68,52.17,193.0,30.0,5.502470144563168,0.2866666666666667,0.1481481481481481,1,28.64,0.3589799999999999,mature,1,0,0,0.6576743948701999,high,2,0,0,0,0,0,0,1.0,Critical,48.32534246575342
P1137,Projector,LECTURE219,lecture_hall,2021-02-13,41,26,False,1.0,8.88,8739.25,60,6,26.46,0.8,0.8,57.84,401.25,46.4,61.73,80.0,7.099309504467913,0.37,0.1428571428571428,0,31.380000000000003,0.370176,mature,1,0,0,0.5523671510906655,high,2,2,0,0,0,0,0,1.0,Critical,60.64041095890411
A1138,air_conditioner,CLASSROOM825,classroom,2020-12-28,49,2,False,1.0,8.14,9571.86,173,8,26.9,2.0,0.3,53.09,2176.46,40.17,132.03,30.0,6.507042828008158,0.3391666666666666,0.16,0,26.190000000000005,0.31854,mature,0,1,0,0.726435022157204,critical,0,0,0,0,0,0,0,0.0,Low,75.90068493150685
P1139,Projector,LECTURE744,lecture_hall,2023-06-08,21,9,False,1.0,5.88,2961.48,228,3,28.1,1.5,0.4,56.19,360.95,29.33,82.77,40.0,4.693312202852615,0.245,0.1363636363636363,1,28.09,0.33714,young,1,0,0,0.5120259144998185,high,2,2,2,0,0,0,0,1.0,Critical,54.13356164383562
A1140,air_conditioner,SEMINAR419,seminar_room,2022-01-24,38,10,False,1.0,2.83,2577.47,220,6,31.39,1.5,0.4,39.43,2046.0,24.69,59.72,40.0,2.258957055214724,0.1179166666666666,0.1538461538461538,1,8.04,0.23658,mature,0,1,0,0.5283775321253377,high,0,3,0,0,0,0,0,0.0,Low,75.43150684931507
P1141,Projector,LECTURE958,lecture_hall,2024-01-24,2,12,False,1.0,8.02,384.9,181,1,31.52,1.5,0.4,48.76,329.28,12.54,36.31,40.0,6.30983606557377,0.3341666666666666,0.3333333333333333,1,17.24,0.29256,new,1,0,0,0.4938215287613555,high,2,2,1,0,0,0,0,0.0,Low,87.1027397260274
A1142,air_conditioner,LECTURE587,lecture_hall,2020-06-17,58,12,False,1.0,8.13,11316.12,278,9,27.64,1.5,0.4,53.29,2250.03,47.8,123.25,40.0,6.499781734635268,0.33875,0.1525423728813559,1,25.65,0.31974,mature,0,1,0,0.7263653512007913,critical,0,2,0,0,0,0,0,0.0,Low,66.45890410958904
P1143,Podium,LECTURE629,lecture_hall,2024-02-02,13,9,False,1.0,4.21,1313.72,126,2,31.05,1.5,0.4,38.42,169.49,13.56,35.35,40.0,3.3598976982097186,0.1754166666666666,0.1428571428571428,0,7.370000000000001,0.23052,young,0,0,1,0.3098082983990602,medium,1,2,2,0,0,0,0,1.0,Critical,63.119863013698634
P1144,Podium,LAB896,lab,2024-02-15,2,16,True,1.0,3.32,159.23,283,1,31.79,1.5,0.4,30.07,157.04,18.33,32.69,40.0,2.6103278688524587,0.1383333333333333,0.3333333333333333,1,-1.7199999999999989,0.18042,new,0,0,1,0.3560356772526563,medium,1,1,1,0,0,0,0,1.0,Critical,55.11643835616438
P1145,Projector,LECTURE129,lecture_hall,2021-05-29,47,15,True,1.0,10.77,12150.12,229,7,26.96,1.5,0.4,60.74,346.45,54.01,140.25,40.0,8.610999291282779,0.44875,0.1458333333333333,1,33.78,0.3644400000000001,mature,1,0,0,0.7966603098591037,critical,2,2,0,0,0,0,0,1.0,Critical,47.56506849315069
P1146,Projector,CLASSROOM973,classroom,2022-03-02,25,12,False,1.0,7.55,4530.51,231,4,29.69,1.5,0.4,60.08,364.98,43.53,105.38,40.0,6.032636484687084,0.3145833333333333,0.1538461538461538,1,30.39,0.36048,young,1,0,0,0.5627260862328441,high,2,0,2,0,0,0,0,1.0,Critical,52.92808219178082
P1147,Projector,SEMINAR536,seminar_room,2022-11-21,20,28,False,1.0,5.27,2529.27,243,3,31.05,0.8,0.8,47.33,346.11,29.39,40.86,80.0,4.208435940099833,0.2195833333333333,0.1428571428571428,1,16.279999999999998,0.302912,young,1,0,0,0.4485771290780436,high,2,3,2,0,0,0,0,1.0,Critical,53.35616438356165
P1148,Podium,LECTURE253,lecture_hall,2019-11-05,54,15,True,1.0,8.96,11607.21,202,9,29.72,1.5,0.4,43.99,197.7,52.72,140.75,40.0,7.160524367674275,0.3733333333333333,0.1636363636363636,1,14.270000000000003,0.26394,mature,0,0,1,0.6578165483356901,high,1,2,0,0,0,0,0,1.0,Critical,47.66438356164383
A1149,air_conditioner,CLASSROOM261,classroom,2022-04-02,18,38,False,0.2,1.6,693.05,188,3,30.95,0.8,0.8,39.7,1950.31,14.22,17.4,80.0,1.281053604436229,0.0666666666666666,0.1578947368421052,1,8.750000000000004,0.2540800000000001,young,0,1,0,0.4094706750141352,high,0,0,2,0,0,0,0,0.0,Low,82.62328767123287
A1150,air_conditioner,SEMINAR803,seminar_room,2021-07-27,48,27,False,1.0,5.73,6606.29,183,8,30.41,0.8,0.8,39.4,2477.99,35.43,44.95,80.0,4.584517696044413,0.23875,0.1632653061224489,1,8.989999999999998,0.25216,mature,0,1,0,0.5842942296888104,high,0,3,0,0,0,0,0,0.0,Low,75.46575342465754
P1151,Projector,CLASSROOM759,classroom,2023-03-21,27,23,False,1.0,8.86,5740.71,47,4,31.04,0.8,0.8,55.86,365.08,35.13,53.25,80.0,7.078557336621455,0.3691666666666666,0.1428571428571428,0,24.82,0.357504,young,1,0,0,0.4905285030715077,high,2,0,2,0,0,0,0,0.0,Low,90.03082191780823
P1152,Projector,LECTURE724,lecture_hall,2020-06-07,54,46,False,0.2,0.95,1226.2,51,9,31.64,1.5,0.4,46.88,361.75,29.47,64.33,40.0,0.7564466378778532,0.0395833333333333,0.1636363636363636,0,15.240000000000002,0.2812800000000001,mature,1,0,0,0.4017240161048844,high,2,2,0,0,0,0,0,1.0,Critical,58.00684931506849
A1153,air_conditioner,LECTURE359,lecture_hall,2020-08-12,39,43,False,0.2,2.21,2066.53,129,6,30.68,1.5,0.4,31.55,2006.42,18.09,50.33,40.0,1.7647566182749788,0.0920833333333333,0.15,0,0.870000000000001,0.1893,mature,0,1,0,0.4139026924229071,high,0,2,0,0,0,0,0,0.0,Low,81.41438356164383
P1154,Podium,CLASSROOM824,classroom,2020-10-31,44,24,False,1.0,2.45,2582.92,220,7,27.65,0.8,0.8,30.64,185.96,28.19,42.6,80.0,1.955276305828917,0.1020833333333333,0.1555555555555555,1,2.990000000000002,0.196096,mature,0,0,1,0.4763468132369685,high,1,0,0,0,0,0,0,1.0,Critical,48.93150684931507
P1155,Projector,CLASSROOM974,classroom,2022-08-19,21,19,False,0.1,0.73,369.14,7,3,26.52,0.8,0.8,36.26,327.47,8.46,11.48,80.0,0.5850079239302693,0.0304166666666666,0.1363636363636363,0,9.739999999999998,0.232064,young,1,0,0,0.1959859858217203,low,2,0,2,0,0,0,0,0.0,Low,94.27054794520548
