,predicted_failure_prob,predicted_urgency,age_months,equipment_type
280,0.6167206972654491,high,45,air_conditioner
3929,0.616211566742299,high,33,air_conditioner
2262,0.6160847020503394,high,46,podium
3547,0.6160578413877007,high,39,projector
1440,0.6157167214642724,high,53,projector
395,0.6156593289327091,high,53,projector
3726,0.6154971618244849,high,37,projector
146,0.6153926508258136,high,25,projector
1820,0.6153899488204014,high,54,air_conditioner
4210,0.6153233113800027,high,45,projector
3404,0.61498136732943,high,38,projector
1109,0.6147632609413876,high,57,projector
2343,0.6147409502132424,high,24,projector
4958,0.6146381156293979,high,34,projector
2628,0.6142509255064792,high,30,projector
3951,0.6138486806436827,high,3,projector
568,0.6137947747724168,high,48,projector
3955,0.6137391709390942,high,52,projector
3855,0.6132818074553926,high,55,podium
3711,0.6129555395352537,high,37,podium
1422,0.6128445421604719,high,51,air_conditioner
2739,0.6128050292734512,high,46,projector
329,0.6127676275863981,high,52,projector
4805,0.6124388854511458,high,36,podium
2319,0.6124274465815962,high,49,air_conditioner
2440,0.6123224283385666,high,36,projector
3515,0.612147610387727,high,59,projector
495,0.6120856194875797,high,56,air_conditioner
3947,0.6120507981224533,high,37,air_conditioner
367,0.6116962016154215,high,56,podium
1624,0.6116838503103261,high,34,projector
3510,0.6112282561596412,high,48,air_conditioner
388,0.6111693382835631,high,21,air_conditioner
1815,0.6108800707213483,high,48,projector
3881,0.6108377889219038,high,54,projector
1579,0.6107392786057828,high,30,projector
4456,0.6107359571647053,high,37,podium
1773,0.6107353520378387,high,38,projector
579,0.6105993765066072,high,23,projector
1510,0.6105327897641095,high,41,air_conditioner
1814,0.6104593888412949,high,56,podium
3676,0.6103334717992943,high,56,projector
4617,0.6102948898554437,high,25,projector
2643,0.6102920118290507,high,57,air_conditioner
3709,0.6098385332092915,high,55,air_conditioner
4007,0.6097565821851422,high,26,projector
552,0.6096967238777748,high,9,air_conditioner
2009,0.6095568479673388,high,34,projector
1047,0.6094131918289456,high,43,podium
1448,0.6091065335302327,high,40,projector
2212,0.6090895788423932,high,57,air_conditioner
2411,0.6090613789639095,high,46,projector
4479,0.6090244082069293,high,16,projector
2249,0.6089923255990912,high,44,projector
814,0.6089886561482059,high,44,podium
3201,0.6088857649446647,high,49,projector
4576,0.6088454265390321,high,25,air_conditioner
2659,0.6087604014187498,high,59,projector
3931,0.608726398979339,high,53,projector
696,0.6086682211849409,high,44,projector
4240,0.6086598738149689,high,41,projector
2908,0.6077227029087546,high,27,projector
4792,0.6076173777778369,high,58,projector
1228,0.607585798796575,high,14,projector
3383,0.6075653441989847,high,39,air_conditioner
1775,0.6075515966790886,high,48,air_conditioner
3045,0.6075217075748518,high,46,air_conditioner
4553,0.6075183514977478,high,44,projector
4219,0.6074843217597025,high,42,air_conditioner
3589,0.6074247590421653,high,48,air_conditioner
2424,0.6071062983749513,high,26,projector
1397,0.6068801611356505,high,40,projector
4336,0.6068724205477377,high,54,projector
4994,0.6067829437270601,high,50,air_conditioner
1377,0.6067556820014568,high,48,air_conditioner
3998,0.6063856649857541,high,48,projector
3574,0.6062043762579312,high,54,air_conditioner
3400,0.6060843348619357,high,46,air_conditioner
1963,0.6060432651661958,high,53,air_conditioner
3602,0.6058587305766263,high,37,projector
4507,0.6057846348589819,high,50,projector
4370,0.6057601022085893,high,43,projector
1574,0.6057222325411781,high,30,projector
1032,0.6054207131525784,high,34,podium
3724,0.6053507805726831,high,25,projector
269,0.605249854274165,high,20,projector
2283,0.6052430754295527,high,37,air_conditioner
1451,0.6051041448393195,high,22,projector
2746,0.6049403499791088,high,26,air_conditioner
1172,0.6048451030606363,high,51,air_conditioner
2477,0.6047866862563486,high,10,projector
2778,0.6045822518098039,high,55,projector
2320,0.6045762836116725,high,37,air_conditioner
2242,0.6044076414375703,high,59,projector
2001,0.6042945078595794,high,31,air_conditioner
2468,0.6042651832817041,high,52,air_conditioner
3836,0.6042260794034825,high,36,air_conditioner
3766,0.6042241840911681,high,54,projector
635,0.6040152486602687,high,24,projector
3798,0.6039916709680568,high,54,projector
1030,0.6039557557047011,high,51,projector
209,0.603916612349769,high,47,podium
4245,0.6037001513076187,high,34,projector
4592,0.6036335692983558,high,36,air_conditioner
1662,0.603516735813561,high,43,projector
3047,0.6034178555132892,high,35,air_conditioner
2801,0.6033349809837374,high,22,podium
3055,0.603006686179233,high,56,podium
912,0.6030048629500036,high,8,projector
1669,0.6030044791432314,high,36,projector
3824,0.6029345094144254,high,34,podium
1989,0.6029192917671728,high,33,podium
2664,0.6026350183666792,high,36,podium
2736,0.6026001749083935,high,25,projector
2326,0.6025796016669219,high,53,podium
1716,0.6025673855086353,high,52,air_conditioner
721,0.6025373316120831,high,43,projector
3730,0.6024315964818385,high,42,projector
2293,0.6023450963315342,high,46,air_conditioner
4513,0.6021814176284223,high,56,projector
3410,0.6021005273929704,high,51,podium
287,0.6020951613680224,high,58,air_conditioner
86,0.6019196067262385,high,25,projector
381,0.6018964368922419,high,26,air_conditioner
3323,0.6018694096843664,high,44,projector
4873,0.6015955705192594,high,49,podium
1248,0.6015267239521027,high,51,projector
3734,0.6014809872635172,high,50,podium
3039,0.6014538025212695,high,41,projector
2072,0.6012182642954931,high,55,projector
883,0.6011070241256188,high,56,projector
1446,0.600905347282336,high,47,projector
1691,0.6007578126555191,high,24,projector
1075,0.6006574980325363,high,25,air_conditioner
3103,0.6003557710891956,high,42,projector
2731,0.6003476457616683,high,58,podium
3445,0.6002668093958524,high,47,projector
3494,0.599543085772046,high,15,air_conditioner
3463,0.5994036951213001,high,40,air_conditioner
2679,0.5991297826979134,high,20,projector
4348,0.5991256412799985,high,45,air_conditioner
1145,0.5990695234831748,high,57,projector
2644,0.5990670710732683,high,37,podium
4225,0.598994429398667,high,58,air_conditioner
2517,0.5989909002806957,high,37,air_conditioner
2398,0.598885036696775,high,42,projector
1290,0.5988702134051607,high,18,air_conditioner
3867,0.5987558509601216,high,52,podium
4816,0.598684462808357,high,57,air_conditioner
1978,0.598638124925223,high,22,projector
859,0.5984248437754534,high,46,podium
799,0.5981155419482537,high,57,podium
1516,0.5979686756454293,high,13,projector
4646,0.5979066748771666,high,33,air_conditioner
3320,0.5978807167235027,high,46,air_conditioner
907,0.59757513832273,high,56,projector
3271,0.5975703893028095,high,51,podium
3650,0.5974047932488515,high,43,podium
4395,0.597343766708463,high,32,podium
2300,0.597294313388084,high,32,air_conditioner
2123,0.5971615653024989,high,34,air_conditioner
2671,0.5969768777713205,high,52,projector
4327,0.5968473607102891,high,54,air_conditioner
2488,0.5968395835578889,high,47,projector
3695,0.5968044518329011,high,48,projector
3274,0.5967200227656775,high,44,podium
1559,0.5966628679267834,high,50,projector
2152,0.596650464884804,high,47,projector
45,0.5966489879298161,high,25,air_conditioner
3963,0.5965979944479958,high,37,air_conditioner
3868,0.5965586275716004,high,50,projector
3958,0.5965406053820361,high,37,projector
3564,0.5965355085138812,high,38,podium
1023,0.5965072409086947,high,28,projector
161,0.5964845040419615,high,12,projector
3313,0.5963915959200654,high,57,air_conditioner
3763,0.5963616721520498,high,56,projector
3324,0.596210187424993,high,56,air_conditioner
4809,0.5961590667525182,high,47,podium
523,0.5957665425068565,high,29,projector
2775,0.5957031724324979,high,37,air_conditioner
1590,0.5956472682708169,high,40,projector
716,0.5955412240816393,high,22,projector
4272,0.5953444340099627,high,39,projector
1902,0.5952013515187274,high,48,projector
488,0.5951348619854704,high,33,podium
4295,0.5951185563640551,high,52,podium
1631,0.5950722001922552,high,35,projector
166,0.5949103140732199,high,41,projector
2512,0.5945723409753114,high,11,projector
3769,0.5944945012777849,high,39,projector
1869,0.5944813877523593,high,27,podium
4251,0.5944286801506473,high,55,projector
3402,0.5943519192904037,high,48,air_conditioner
4462,0.5941826443814027,high,32,air_conditioner
3258,0.5941528546791071,high,58,air_conditioner
4085,0.5940592299958188,high,1,projector
3131,0.5939229047794848,high,49,projector
4857,0.5936197859518517,high,30,air_conditioner
2687,0.5935423574577695,high,36,projector
3193,0.5933247996205624,high,32,air_conditioner
514,0.5930298248421062,high,47,air_conditioner
238,0.5929618789048159,high,51,air_conditioner
4182,0.5927432705644142,high,50,podium
922,0.592726692633476,high,44,projector
2461,0.5926073385385442,high,48,podium
2259,0.592474098550552,high,49,air_conditioner
4622,0.5922429233411963,high,42,projector
3394,0.5921879276624178,high,13,air_conditioner
1623,0.5921653104363696,high,28,podium
2473,0.5921441524247374,high,42,podium
2200,0.5920868514240082,high,17,projector
833,0.5920361121816666,high,37,projector
1142,0.5919308561153532,high,54,air_conditioner
911,0.591854467083016,high,45,podium
3113,0.5918085535474744,high,50,air_conditioner
2455,0.5917634891284149,high,55,podium
2837,0.591698872337457,high,32,projector
4107,0.5916089958970522,high,33,air_conditioner
490,0.591584841175423,high,31,air_conditioner
1352,0.5915348750305113,high,35,projector
951,0.5915161413344662,high,44,podium
413,0.5915031893884762,high,53,air_conditioner
1607,0.591469859362423,high,58,podium
42,0.5913886662805703,high,30,projector
1971,0.5912600332731892,high,51,air_conditioner
1103,0.5911714792342826,high,58,air_conditioner
984,0.5911497571922713,high,44,podium
4448,0.5911452816579192,high,55,air_conditioner
2543,0.5907684942644778,high,35,podium
4104,0.5907085951085894,high,29,podium
4427,0.5906695991115992,high,48,air_conditioner
1712,0.5906215138187452,high,56,projector
1919,0.5904781699460151,high,59,air_conditioner
3776,0.5903436110200565,high,20,projector
2995,0.5901775521951551,high,46,projector
711,0.5901699615526199,high,41,projector
110,0.5901658953706294,high,59,air_conditioner
1962,0.5901555304160908,high,36,podium
411,0.5900098901141564,high,28,podium
1430,0.5898720604777101,high,46,air_conditioner
1905,0.5898287451237899,high,48,air_conditioner
1087,0.5897759524164822,high,54,air_conditioner
3425,0.5897037953904953,high,46,projector
2581,0.5896566146325407,high,23,air_conditioner
783,0.589379710532058,high,39,podium
2137,0.5892172309791444,high,24,podium
1415,0.5890409068275564,high,31,podium
66,0.5889060162075125,high,28,projector
2828,0.5888627293380873,high,39,air_conditioner
2536,0.5885325445958709,high,32,projector
4642,0.5883952612764484,high,58,projector
4854,0.5882824201400447,high,29,projector
861,0.5882806950763617,high,32,air_conditioner
3351,0.5880956588848831,high,49,air_conditioner
1363,0.5880835142083776,high,42,air_conditioner
1275,0.5880805582697792,high,58,air_conditioner
4303,0.5880696128240215,high,54,projector
3514,0.5880391791648081,high,37,projector
1074,0.58775983758411,high,40,projector
2930,0.5877262789422673,high,45,projector
1985,0.5875498907686543,high,46,air_conditioner
3353,0.5875423656881312,high,23,air_conditioner
573,0.587428768873302,high,57,air_conditioner
4372,0.5874130600906389,high,47,air_conditioner
2184,0.5872156076122447,high,52,projector
2533,0.5869918061270847,high,23,air_conditioner
1668,0.5868379396558798,high,29,air_conditioner
3466,0.5867094575058083,high,22,projector
2680,0.5866586192997909,high,58,projector
810,0.5865999183758839,high,32,projector
2978,0.5865029911364894,high,29,projector
4608,0.586474471938403,high,43,podium
4378,0.5864639188950451,high,24,projector
2071,0.5864282849278737,high,25,projector
3905,0.5863146877478849,high,15,air_conditioner
3477,0.5862818046488038,high,41,air_conditioner
2819,0.5860665712765042,high,40,podium
2987,0.5859877915040357,high,41,podium
3294,0.5858841013195397,high,54,podium
1349,0.5857723042136492,high,19,air_conditioner
4161,0.5857120208534579,high,44,projector
3308,0.5854418607562852,high,21,air_conditioner
3546,0.5854264329503349,high,35,projector
2840,0.5854203417142392,high,36,projector
2939,0.5854172441402126,high,38,podium
2613,0.5853813488422883,high,19,projector
4848,0.5851434333912484,high,57,projector
19,0.5850932968991192,high,33,projector
2918,0.5850839141945668,high,58,podium
2688,0.5850671906175706,high,38,podium
1326,0.5850358580112387,high,54,projector
3166,0.5846712173862819,high,40,projector
4425,0.5846106513371774,high,52,projector
4843,0.5845814688351505,high,33,projector
3939,0.5844695697230617,high,49,projector
1685,0.5844323625621766,high,36,podium
1507,0.5842720365446878,high,52,podium
4885,0.5841566827132385,high,58,air_conditioner
3758,0.5841122516757685,high,50,air_conditioner
3290,0.5840710226726246,high,44,projector
997,0.5840407161386667,high,17,projector
2423,0.5840327613844416,high,44,air_conditioner
4377,0.5839752816473234,high,57,air_conditioner
2417,0.5839172056332027,high,50,projector
167,0.5838137022759199,high,47,air_conditioner
2402,0.5836670411007155,high,52,air_conditioner
1601,0.5836519838959361,high,25,podium
4606,0.5835136315782015,high,20,podium
2831,0.5833201598427089,high,25,air_conditioner
3969,0.5830456256663781,high,26,projector
974,0.5830379479564969,high,54,projector
594,0.5830127975486454,high,43,podium
4235,0.5828862198210514,high,33,air_conditioner
1633,0.5826735121404791,high,15,air_conditioner
3771,0.5826488997889723,high,16,projector
3457,0.5825403702991496,high,50,projector
981,0.5823495466481274,high,48,air_conditioner
126,0.5821790564021667,high,31,air_conditioner
665,0.5819036899342629,high,17,projector
3437,0.5816355092449113,high,31,podium
2865,0.58162279503772,high,38,projector
2419,0.5815371733924988,high,46,air_conditioner
2755,0.5815102031262549,high,40,projector
1537,0.5814303983190479,high,12,projector
4845,0.5813237441177608,high,16,air_conditioner
505,0.5812699964022352,high,57,projector
3651,0.5812407291293442,high,17,projector
3469,0.5809989302303684,high,38,projector
3920,0.5809643543344718,high,15,air_conditioner
1544,0.580950112196545,high,52,podium
4461,0.580947772293037,high,17,projector
